"id","ngram","ngramids","corpus_sum","ngram_length","specificity","in_degree","out_degree","cluster","n_types"
"283","0x177e","Erosion","{81933}",30241901,2,7.38122456360816e-06,1356,167,2,1
"284","0x178811","Preparation time","{3457390,3548472}",30241901,2,3.41924373167143e-07,5,5,9,0
"285","0x178f8c","Source field","{35854933}",30241901,2,4.6132653522551e-07,5,13,6,0
"286","0x179f42","Audit risk","{45025828}",30241901,2,1.93757144794714e-05,3,4,4,0
"287","0x17ac8a","Pneumatic cylinder","{4452917}",30241901,2,5.55354873615423e-07,20,30,6,0
"288","0x17b7","Electric charge","{704358}",30241901,2,2.70308516733697e-07,601,120,6,1
"289","0x17ba","Execution unit","{316998}",30241901,2,7.98084349268846e-07,32,11,4,0
"290","0x17d26e","Volume fraction","{2049035,221826,333365}",30241901,2,1.25715545725504e-07,18,29,3,0
"291","0x17e7a9","Digital photography","{1843324}",30241901,2,4.74894962732143e-08,177,156,4,1
"292","0x17e891","Elastic energy","{651996,3428177}",30241901,2,3.75822048093196e-07,21,23,2,0
"293","0x17ee","Amplifier","{2884605}",30241901,2,9.13948796201483e-08,532,268,4,2
"294","0x17ef07","Gravity Force","{14391468}",30241901,2,2.17976787894054e-06,4,23,8,0
"295","0x17f249","Quadrature booster","{22767262}",30241901,2,9.68785723973571e-06,8,24,4,0
"296","0x17f49b","Acoustic resonance","{1433746}",30241901,2,1.76142858904286e-07,47,68,6,0
"297","0x180118","Design load","{11142785,14139309}",30241901,2,1.03337143890514e-05,1,9,6,0
"298","0x180c13","Buck–boost converter","{8779686}",30241901,2,6.59037907465015e-08,6,22,4,0
"299","0x180f05","Cyclic stress","{5354715}",30241901,2,5.69873955278571e-07,4,14,3,0
"300","0x1816f2","The Plant Cell","{866569}",30241901,2,2.23583135004286e-09,5,18,9,9
"301","0x1820f4","Structural load","{3545290,5053630}",30241901,2,7.03150928690496e-07,103,74,1,0
"302","0x18219e","Automotive engine","{2206895}",30241901,2,1.50070077723961e-07,4,26,5,0
"303","0x1826ba","Capacity management","{2879295,4009129}",30241901,2,8.44871270907185e-08,10,40,4,0
"304","0x182727","Torque sensor","{14060519}",30241901,2,4.83406318479684e-07,4,22,5,0
"305","0x1834cb","Structural system","{477499}",30241901,2,2.95812434801091e-07,17,31,1,0
"306","0x1836a6","Hinge joint","{1166638}",30241901,2,2.74184638860445e-07,21,20,9,3
"307","0x1844","Estimator","{1591318}",30241901,2,1.22631104300452e-07,95,81,4,0
"308","0x18593e","Lateral pressure theory","{1570718}",30241901,2,6.82243467587022e-08,9,44,9,0
"309","0x185c28","Linear-motion bearing","{7405166}",30241901,2,2.62227714759764e-06,6,18,5,0
"310","0x18717c","Natural frequency","{9090424,651975}",30241901,2,6.24308054724628e-06,29,16,6,0
"311","0x1876b7","Settling time","{51177288}",30241901,2,3.87514289589429e-06,11,11,4,0
"312","0x189185","Angular distance","{492148}",30241901,2,3.17960442740044e-06,25,32,7,0
"313","0x189b","Exothermic process","{1101434}",30241901,2,1.58817331798946e-07,7,50,6,1
"314","0x189e8a","Structural steel","{981547}",30241901,2,1.19439335832358e-06,95,112,1,1
"315","0x18a752","Electrical steel","{1890520}",30241901,2,6.17060970683804e-08,24,57,6,0
"316","0x18ac29","Vertical Force","{730318,1348695}",30241901,2,7.92642865069286e-07,3,13,8,8
"317","0x18af","Electromagnetic spectrum","{3357281,35392260}",30241901,2,1.2072560560286e-06,494,200,6,1
"318","0x18b7f7","Deep sea","{2676621,134055}",30241901,2,4.35953575788107e-07,68,81,2,2
"319","0x18bec1","UV stabilizers in plastics","{16236350}",30241901,2,2.09240977100123e-08,7,10,1,0
"320","0x18c293","Military deployment","{2206426,2101276}",30241901,2,4.2951091210651e-07,47,23,9,0
"321","0x18d094","Neutron temperature","{4686226}",30241901,2,1.38397960567653e-06,54,76,6,0
"322","0x18dc22","Energy current","{47268239}",30241901,2,6.91989802838265e-07,1,15,2,0
"323","0x18f37a","Asynchronous system","{6525116}",30241901,2,2.42196430993393e-07,10,47,4,0
"324","0x18fb2d","Driver circuit","{14612882}",30241901,2,1.52073486048077e-06,6,15,4,0
"325","0x1901","Electrochemical cell","{614656,925645,46066653}",30241901,2,1.70941665375243e-07,123,24,6,0
"326","0x1903b7","Commercial use of space","{3015772}",30241901,2,3.22928574657857e-06,0,155,4,1
"327","0x1919","Endothermic process","{1101443}",30241901,2,4.55899164222857e-07,10,33,6,0
"328","0x1923","Error detection and correction","{53267,7495363}",30241901,2,7.02018640560559e-08,116,155,4,1
"329","0x192d42","Product information management","{12163239}",30241901,2,3.62162887466756e-07,6,31,9,1
"330","0x193064","Waveguide (optics)","{685944}",30241901,2,1.54511279740602e-09,21,47,9,0
"331","0x193353","Indicator value","{35012421}",30241901,2,4.14010993151099e-08,6,7,9,0
"332","0x193ebe","Boundary layer control","{4785056}",30241901,3,2.29638097534476e-05,23,25,6,0
"333","0x193fc","Maximum likelihood estimation","{590788}",30241901,3,3.22928574657857e-07,32,128,4,0
"334","0x1940d8","Construction Site","{4531956}",30241901,2,2.76795921135306e-06,4,39,8,1
"335","0x194171","Film gauge","{2311174}",30241901,2,1.16721171563081e-07,23,10,4,0
"336","0x1943fc","Static pressure","{863517}",30241901,2,4.48281311864378e-07,44,31,6,0
"337","0x195599","Bevel gear","{20520566}",30241901,2,6.01730263337622e-08,31,33,5,0
"338","0x1960a4","Tidal range","{554006}",30241901,2,3.87514289589429e-06,51,27,2,0
"339","0x19612c","Smart meter","{13379433}",30241901,3,7.45219787671978e-07,47,175,4,0
"340","0x196d2d","Methacrylic acid","{13034297}",30241901,2,1.42909827994331e-09,21,21,3,5
"341","0x1973c6","Multiple (mathematics)","{745463,45310}",30241901,2,4.23976246815567e-08,32,12,7,0
"342","0x19742a","Projection (set theory)","{21991826}",30241901,2,1.84530614090204e-06,12,10,7,0
"343","0x197ab7","Inductive transfer","{11363458}",30241901,2,3.52285717808571e-07,2,10,9,0
"344","0x1982d3","Rotation number","{1835022}",30241901,2,1.01476737044695e-06,10,28,7,0
"345","0x19837","Laser diode","{1063626}",30241901,2,6.96968146743577e-08,117,174,5,1
"346","0x19a2c0","Capacity factor","{1531352}",30241901,2,1.42468488819643e-05,63,51,2,0
"347","0x19a70","Ethylene glycol","{457181}",30241901,2,6.45943275085726e-10,188,95,3,5
"348","0x19a75","Parity (mathematics)","{8519}",30241901,2,4.32172070174084e-07,87,75,7,0
"349","0x19ad26","Noise (electronics)","{279589,1203205,89603,310012}",30241901,2,1.80290967586121e-06,67,110,4,1
"350","0x19b34","Green fluorescent protein","{1721383,3561432,936767}",30241901,2,3.60562260608912e-08,115,115,3,5
"351","0x19be7b","Circulator pump","{3631927}",30241901,2,1.18869413984487e-07,5,21,5,0
"352","0x19c095","Mechanical bond","{47219735}",30241901,2,4.40357147260714e-07,6,8,3,0
"353","0x19c891","Pi system","{2658484}",30241901,2,1.93757144794714e-06,4,21,7,0
"354","0x19cc5","Fluorescent lamp","{495011}",30241901,2,1.53592663333107e-08,197,275,3,1
"355","0x19cf1c","Rotary vane pump","{1036930}",30241901,2,8.15819557030376e-08,17,25,5,0
"356","0x19e102","Cogging torque","{11074309}",30241901,2,1.9268666333176e-06,5,8,4,0
"357","0x19ec4","Universal joint","{6332253,21653718}",30241901,2,1.02857143885714e-07,93,46,5,0
"358","0x19f1d","Algorithmic efficiency","{890815}",30241901,2,1.33166422539323e-07,55,119,4,0
"359","0x19f354","Magnetic pressure","{3766785}",30241901,2,5.09887223143985e-07,19,32,6,0
"360","0x19f4","Food","{3442,480755}",30241901,2,1.75123955888209e-09,1034,484,5,2
"361","0x19f52","Motor vehicle","{145766}",30241901,2,5.11087408061837e-06,291,49,2,1
"362","0x19f64f","Thermal management (electronics)","{2849336,2446717}",30241901,2,4.59901088066106e-07,8,92,4,0
"363","0x19fd5","Local field","{912663}",30241901,2,3.22928574657857e-06,60,60,7,0
"364","0x1a01e","Rare earth element","{201171,3213969}",30241901,3,1.42363809547916e-08,206,283,3,1
"365","0x1a13b8","Servo drive","{6826838,11049547}",30241901,2,1.99749633808984e-07,10,15,6,0
"366","0x1a16a7","Power-on reset","{1433663}",30241901,2,7.45219787671978e-07,7,15,4,0
"367","0x1a1a9","Stress (biology)","{1661685}",30241901,2,1.18000697195319e-08,162,237,9,1
"368","0x1a1b2","Nonlinear system","{428950}",30241901,2,3.79915970185714e-07,100,114,7,1
"369","0x1a220","Shock wave","{19639}",30241901,2,1.77433282779042e-08,297,100,6,1
"370","0x1a22b","Outer core","{509477}",30241901,2,2.04385173834087e-08,34,19,2,0
"371","0x1a2f4e","Level sensor","{1221367}",30241901,2,5.08548936469066e-08,7,49,5,1
"372","0x1a3028","Thermal efficiency","{1449522,514944}",30241901,2,6.79055414000167e-08,94,89,1,0
"373","0x1a316","Monolayer","{35216036}",30241901,2,9.40568664052011e-08,30,33,3,0
"374","0x1a492","Octane rating","{918224}",30241901,2,1.29171429863143e-07,208,112,3,0
"375","0x1a4e72","Noise barrier","{712926}",30241901,2,2.15285716438571e-06,66,71,6,0
"376","0x1a53","Frequency","{314547,1246658,1322415,562402}",30241901,2,7.33372993166973e-07,1363,140,6,1
"377","0x1a5e3","Speed of sound","{38235}",30241901,2,2.84414157496828e-07,310,147,6,1
"378","0x1a6425","Pulsed DC","{11392062}",30241901,2,1.64200970165012e-07,4,18,4,0
"379","0x1a64e","Industrial robot","{1658315}",30241901,2,9.37176802241177e-07,71,123,5,0
"380","0x1a67","Frequency modulation","{28846065}",30241901,2,4.78412703196825e-07,628,112,4,1
"381","0x1a6c7","Economic development","{15645}",30241901,2,3.72609893835989e-07,640,129,9,2
"382","0x1a8a65","Heating system","{191510}",30241901,2,1.6059321956992e-06,6,7,2,0
"383","0x1a984","Coastal erosion","{44616}",30241901,2,1.93757144794714e-06,125,90,2,1
"384","0x1aa0","Functional group","{132671,32672}",30241901,2,1.17897303701209e-08,456,308,3,1
"385","0x1aa9a2","Soil compaction","{199097}",30241901,2,1.27471805785996e-07,56,43,6,0
"386","0x1ab2f","Work (physics)","{379811}",30241901,2,6.09725280822528e-07,116,75,6,0
"387","0x1ab780","Image stabilization","{22036839}",30241901,2,1.93757144794714e-07,59,82,5,0
"388","0x1aba26","Heat Treatment","{3417}",30241901,2,1.70542101260613e-08,7,49,8,9
"389","0x1ac067","Position angle","{37474986}",30241901,2,6.82243467587022e-08,61,8,7,0
"390","0x1ac2a2","Nonwoven fabric","{8072834}",30241901,2,2.01536451835567e-09,19,57,1,1
"391","0x1ac52d","Flexural strength","{3083057}",30241901,2,1.23098567213923e-08,16,11,6,1
"392","0x1ac7","Force","{46706551,685549,2588754}",30241901,2,5.1983624213216e-07,557,376,6,1
"393","0x1ac79a","Weight distribution","{570277,867095}",30241901,2,1.57954194126126e-07,49,27,6,0
"394","0x1acd32","Spatial relation","{399131}",30241901,2,4.91146121152635e-08,6,38,9,0
"395","0x1ad1eb","Thermal bath","{5126095}",30241901,2,3.87514289589429e-07,46,22,2,0
"396","0x1ad1ef","Witt's theorem","{2307370}",30241901,2,1.15331633806378e-07,5,21,7,0
"397","0x1ad6","Finite-state machine","{1586053,175204}",30241901,2,1.93757144794714e-07,83,120,4,1
"398","0x1ad662","Grid cell","{9769567}",30241901,2,6.72767863870536e-08,3,32,9,0
"399","0x1ad89d","Wind machine","{39657786,1885359}",30241901,2,8.09899240941621e-06,24,51,6,0
"400","0x1ada6b","Soil contamination","{33535,1148421}",30241901,2,1.42935598619052e-06,87,147,3,1
"401","0x1adafa","Singular point of a curve","{2512260}",30241901,2,8.07321436644643e-07,21,28,7,0
"402","0x1b0b","Fluid dynamics","{1352066,1156671,4143765,34939376,1161645,40279,38832260,95275,1971660,823048,129234,13624763,5687650,1428313,510257,1407070,297883,33927029,50877,194866,511806,266254,10435329}",30241901,2,1.74768839615862e-05,470,303,6,0
"403","0x1b3c","Friction","{385978,287897,1128496,341517,2083082}",30241901,2,1.95903641967477e-06,589,160,6,1
"404","0x1b493","Carrier wave","{442804,811228}",30241901,2,4.07266725790256e-08,133,29,4,1
"405","0x1b496","System dynamics","{539894}",30241901,2,1.46785715753571e-07,57,86,4,1
"406","0x1b499","Heat exchanger","{685009,56580}",30241901,2,8.65648761529152e-06,231,166,1,1
"407","0x1b5aa","Fish farming","{44056126,8036,138358,1001584}",30241901,2,2.19808525607449e-06,171,177,2,2
"408","0x1b615e","Aircraft dynamic modes","{44962}",30241901,2,5.7837953670064e-07,9,17,6,0
"409","0x1b6269","Toy block","{518434}",30241901,2,3.78431923427176e-08,14,52,1,0
"410","0x1b685c","Thin section","{45142}",30241901,2,7.628234047036e-08,47,36,2,1
"411","0x1b6db","Postgraduate education","{296535}",30241901,2,1.30366455707125e-07,283,113,9,2
"412","0x1b7a7","Digital signal processor","{384220}",30241901,3,2.67842334524073e-09,264,97,4,1
"413","0x1b811","Cloud cover","{118072}",30241901,2,2.15285716438571e-07,43,17,5,0
"414","0x1b835","Turbulence","{550132,5176564,1235040}",30241901,2,8.8005309760362e-07,337,109,6,1
"415","0x1b8a0","Hydrogen sulfide","{241694}",30241901,2,1.37785580211159e-08,494,280,3,5
"416","0x1b8aa7","Perpendicular plate of ethmoid bone","{609962,9004560}",30241901,2,2.38258277643907e-06,6,12,9,5
"417","0x1b8c3","Wind chill","{6453074}",30241901,2,1.93757144794714e-05,107,23,6,0
"418","0x1b92b","Beaufort scale","{676925,929382}",30241901,2,0.000767298064524293,162,73,2,1
"419","0x1b9a20","Body plan","{3463956}",30241901,2,2.44103489505152e-07,52,71,9,0
"420","0x1b9b8","Point cloud","{1345617}",30241901,2,8.63274407501202e-07,23,30,5,0
"421","0x1b9c3","Data acquisition","{6681442,15886292,4095531}",30241901,2,2.94530333167845e-06,57,57,4,1
"422","0x1babc","Biological pest control","{42769}",30241901,2,2.21436736908245e-07,151,231,2,1
"423","0x1bac6","Sodium carbonate","{106649}",30241901,2,1.07762594435325e-08,285,112,3,6
"424","0x1bac7","Peer pressure","{3767630}",30241901,2,9.68785723973571e-06,137,45,9,0
"425","0x1bae44","Thermal break","{34056098}",30241901,2,1.61464287328929e-06,7,13,6,0
"426","0x1baf75","Dynamic factor","{11358021}",30241901,2,9.68785723973572e-07,3,10,4,0
"427","0x1bb0a7","Forecast error","{1820823}",30241901,2,3.10011431671543e-05,5,18,4,0
"428","0x1bb193","Composite application","{3115500}",30241901,2,1.4459488417516e-07,7,12,4,0
"429","0x1bd49","Channel (communications)","{66920,3197080,1159035}",30241901,2,1.65374710162991e-08,212,134,4,0
"430","0x1bd71","Desalination","{1660910,3193852,1086277}",30241901,2,1.10845048509562e-06,205,152,2,1
"431","0x1bd8a6","Vibration isolation","{10051526}",30241901,2,3.67521139595437e-07,18,42,6,0
"432","0x1bd9","Fundamental frequency","{108887,1097721}",30241901,2,1.17029869443555e-06,160,26,6,0
"433","0x1bdc3","Butanone","{14612288}",30241901,3,2.71978024697802e-09,33,57,3,5
"434","0x1be39","Cross product","{88614}",30241901,2,2.30663267612755e-07,171,175,7,1
"435","0x1bf","Alloy","{1618541,18167}",30241901,2,1.42352188012443e-08,781,183,3,1
"436","0x1bf1aa","Density gradient","{7051036}",30241901,2,2.52287948951451e-08,4,21,6,0
"437","0x1bf2cb","Exchange interaction","{8272119,213449}",30241901,2,1.59470901065608e-07,40,50,6,0
"438","0x1bf6e","Glass fiber","{2670476,833897,53007,5505622}",30241901,2,5.53933382302056e-06,36,130,1,1
"439","0x1bf82","Composite material","{911681,46242678,8770762,291492,3514812,337293}",30241901,2,1.48543852512088e-05,480,222,1,1
"440","0x1bfa0","Moment of inertia","{510250,1359930}",30241901,2,1.14766572053908e-05,191,73,6,0
"441","0x1bfaf9","Losing stream","{12143039}",30241901,2,7.32264341627794e-09,17,46,2,0
"442","0x1bff2","Hybrid vehicle","{46030871}",30241901,2,2.50009219089954e-07,238,230,5,1
"443","0x1c008","Water table","{1809559}",30241901,2,1.72997450709566e-05,258,52,2,0
"444","0x1c065","Frequency analysis","{267632}",30241901,2,5.51839969352034e-06,48,60,9,0
"445","0x1c0b3e","Supervisory control","{13538291,5347269}",30241901,2,1.55005715835771e-05,3,10,4,0
"446","0x1c142c","Detector (radio)","{46670151}",30241901,2,1.10718368454122e-06,58,79,4,0
"447","0x1c1b6d","Workforce productivity","{29839225}",30241901,2,1.07642858219286e-06,15,25,9,0
"448","0x1c23","Feedback","{5672350,2239715,175093,4126690}",30241901,2,3.35873707119765e-07,413,164,4,1
"449","0x1c2801","Ammonia production","{831426,1430262,2430011}",30241901,2,8.10021508339107e-07,14,52,3,0
"450","0x1c2a8","Power-to-weight ratio","{668496,13098429}",30241901,2,9.61685778189283e-08,202,457,6,0
"451","0x1c2ed7","Ventilation (physiology)","{11236886}",30241901,2,6.56803880660049e-07,57,28,5,0
"452","0x1c2f76","Traditional method","{86789}",30241901,2,7.28410318777121e-08,5,50,3,1
"453","0x1c345","Chemical composition","{3461}",30241901,2,2.48917195265563e-09,48,19,3,0
"454","0x1c415","Evaluation function","{210430}",30241901,2,2.84414157496828e-06,15,14,9,0
"455","0x1c4b54","Power module","{8442993}",30241901,2,1.59270479077177e-06,7,40,4,0
"456","0x1c52b8","Human error","{2864957}",30241901,2,4.9937408452246e-08,40,35,4,0
"457","0x1c609","Sampling (statistics)","{50078}",30241901,2,7.75028579178857e-07,172,97,4,1
"458","0x1c669","Low frequency","{223013}",30241901,2,1.33588765026692e-07,72,64,4,0
"459","0x1c671b","Surface finish","{2163021}",30241901,2,2.46040818786939e-07,20,53,5,0
"460","0x1c681","Ball (mathematics)","{6855239}",30241901,2,3.58809527397619e-07,93,65,7,0
"461","0x1c79b","Statistical significance","{39075,1301706,160605}",30241901,2,4.20196217627091e-07,214,46,4,0
"462","0x1c876","Noble metal","{1132062}",30241901,2,1.06577087345827e-08,53,56,3,0
"463","0x1c87d3","Bibliographic database","{18069854}",30241901,2,2.53608828265333e-08,53,33,9,0
"464","0x1c9196","Load profile","{3312284,2711026}",30241901,2,6.41579949651372e-06,16,32,4,1
"465","0x1c97c","Interpersonal relationship","{6544}",30241901,2,1.42468488819643e-07,251,110,9,1
"466","0x1c9a0","Scalar field","{22995998}",30241901,2,4.30571432877143e-06,130,72,5,0
"467","0x1ca969","Water gas","{632766}",30241901,2,5.38214291096429e-07,27,36,3,0
"468","0x1cab","Fuel cell","{198267,176339}",30241901,2,3.2063660910067e-06,340,237,2,1
"469","0x1cb2c","Invariant mass","{539422}",30241901,2,1.61464287328929e-06,61,37,6,0
"470","0x1cc2c","Profit maximization","{446956}",30241901,2,2.42196430993393e-06,41,35,2,0
"471","0x1ccb9","Closed-end fund","{2759596}",30241901,2,4.83184899737442e-08,49,34,9,1
"472","0x1cddd4","Flyback converter","{1582669}",30241901,2,2.99933660672932e-08,14,21,4,0
"473","0x1ce151","Solid body","{561488}",30241901,2,3.29955402677848e-07,40,55,6,0
"474","0x1ce610","Conformal coating","{5571419,5571424}",30241901,2,4.71199282088313e-07,10,37,4,0
"475","0x1ce6c","Oil platform","{488094}",30241901,2,2.99367262343765e-06,337,174,1,1
"476","0x1ce74c","Optical path","{702834}",30241901,2,2.13859983217124e-08,6,16,9,0
"477","0x1ce912","Streamflow","{4834439,316948}",30241901,2,5.20509873626151e-07,27,36,2,1
"478","0x1cfb3","Magnetic dipole","{754887}",30241901,2,7.31159036961186e-07,29,27,6,1
"479","0x1cff4","Scattering","{3606054}",30241901,2,9.13948796201483e-08,221,115,6,0
"480","0x1cffa4","Throttle","{396861,2883606}",30241901,2,1.82962365245245e-08,166,69,5,0
"481","0x1d00c6","Stack effect","{1518516,1518514}",30241901,2,9.12894239898173e-06,31,34,1,0
